,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2015, Активы  всего, ед. RUB","2015, Валовая прибыль (убыток), ед. RUB","2015, Валовая рентабельность затрат, %","2015, Валовая рентабельность коммерческих и управленческих расходов, %","2015, Валовая рентабельность, %","2015, Внеоборотные активы, ед. RUB","2015, Выручка, ед. RUB","2015, Дебиторская задолженность, ед. RUB","2015, Денежные средства и денежные эквиваленты, ед. RUB","2015, Добавочный капитал, ед. RUB","2015, Долгосрочные обязательства, ед. RUB","2015, Долгосрочные финансовые вложения, ед. RUB","2015, Заёмные средства (долгосрочные), ед. RUB","2015, Заёмные средства (краткосрочные), ед. RUB","2015, Запасы, ед. RUB","2015, Капитал и резервы, ед. RUB","2015, Коммерческие расходы, ед. RUB","2015, Коэффициент абсолютной ликвидности, %","2015, Коэффициент быстрой ликвидности, %","2015, Коэффициент концентрации собственного капитала (автономии), %","2015, Коэффициент маневренности собственных средств, %","2015, Коэффициент обеспеченности собственными оборотными средствами, %","2015, Коэффициент соотношения заемных и собственных средств, %","2015, Коэффициент текущей ликвидности, %","2015, Краткосрочные обязательства, ед. RUB","2015, Краткосрочные финансовые вложения, ед. RUB","2015, Кредиторская задолженность, ед. RUB","2015, Налог на прибыль, ед. RUB","2015, Нематериальные активы, ед. RUB","2015, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2015, Оборотные активы, ед. RUB","2015, Оплата процентов по долговым обязательствам, ед. RUB","2015, Основные средства , ед. RUB","2015, Получение дивидендов, процентов, ед. RUB","2015, Получение кредитов и займов, ед. RUB","2015, Поступление денежных вкладов собственников (участников), ед. RUB","2015, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2015, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2015, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2015, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2015, Поступления от инвестиционных операций, ед. RUB","2015, Поступления от перепродажи финансовых вложений, ед. RUB","2015, Поступления от продаж, ед. RUB","2015, Поступления от текущих операций, ед. RUB","2015, Поступления от финансовых операций, ед. RUB","2015, Прибыль (убыток) до налогообложения , ед. RUB","2015, Прибыль (убыток) от продажи, ед. RUB","2015, Прибыль от приносящей доход деятельности, ед. RUB","2015, Приобретение акций (долей участия), ед. RUB","2015, Приобретение внеоборотных активов, ед. RUB","2015, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2015, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2015, Продажа акций других организаций, ед. RUB","2015, Продажа внеоборотных активов, ед. RUB","2015, Проценты к получению, ед. RUB","2015, Проценты к уплате, ед. RUB","2015, Прочие внеоборотные активы, ед. RUB","2015, Прочие долгосрочные обязательства, ед. RUB","2015, Прочие доходы, ед. RUB","2015, Прочие расходы, ед. RUB","2015, Расходы на содержание аппарата управления, ед. RUB","2015, Расходы на целевые мероприятия, ед. RUB","2015, Резервный капитал, ед. RUB","2015, Рентабельность активов (ROA), %","2015, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2015, Рентабельность затрат, %","2015, Рентабельность капитала (ROE), %","2015, Рентабельность продаж , %","2015, Себестоимость продаж, ед. RUB","2015, Текущий налог на прибыль, ед. RUB","2015, Управленческие расходы, ед. RUB","2015, Чистая норма прибыли (ROS), %","2015, Чистая прибыль (убыток), ед. RUB","2015, Чистые активы, ед. RUB"
312,313,"БУРСНАБ, ООО",1111650010394.0,2011-07-01,6.5,,Действующая,1650226712.0,Республика Татарстан,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,22173000.0,34444000.0,28.896,1.0531,0.9666,3877000.0,35636000.0,10363000.0,3710000.0,,,,,914000.0,3693000.0,1577000.0,32202000.0,0.1801,0.7091,0.0711,-1.4585,-0.1257,13.0602,0.8883,20596000.0,,19681000.0,,,1567000.0,18296000.0,,3877000.0,,,,,,,,,,,,,1656000.0,1736000.0,,,,,,,,,,,,323000.0,403000.0,,,,0.0941,0.0968,0.0512,1.4451,0.0487,1192000.0,333000.0,506000.0,0.0371,1323000.0,1577000.0
313,314,"БУРТЕХНОСЕРВИС, ООО",1092311006094.0,2009-11-16,8.0,,Действующая,2311120657.0,Краснодарский край,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,13035000.0,9122000.0,1.8816,1.6864,0.653,792000.0,13970000.0,12195000.0,,,-4000.0,,-4000.0,4930000.0,38000.0,-10063000.0,38000.0,,0.5283,-0.772,1.0787,-0.8866,-2.2953,0.53,23102000.0,,18172000.0,,,-10073000.0,12243000.0,,792000.0,,,,,,,,,,,,,4687000.0,3713000.0,,,,,,,,,,,,382000.0,592000.0,,,,0.2095,0.2851,0.362,-0.3001,0.2658,4848000.0,,5371000.0,0.2414,3373000.0,-10063000.0
314,315,"БУРТУЙ, АО",1027500828629.0,1991-12-09,26.0,,Действующая,7523001604.0,Забайкальский край,Добыча бурого угля (лигнита) открытым способом,,12755000.0,132000.0,0.0114,,0.0113,665000.0,11661000.0,2573000.0,90000.0,,,,,5316000.0,5957000.0,1076000.0,,0.1069,0.525,0.0844,0.382,0.034,10.8541,1.0351,11679000.0,1158000.0,2148000.0,,,483000.0,12089000.0,,665000.0,,,,,,,,,,,,,97000.0,132000.0,,,,,,,,,,,,,35000.0,,,,0.0059,0.0144,0.0114,0.0752,0.0113,11529000.0,19000.0,,0.0067,78000.0,1076000.0
315,316,"БУРЯТЗОЛОТО, ПАО",1020300962780.0,1996-07-17,21.5,,Действующая,323027345.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,16425347000.0,2634090000.0,0.416,7.2903,0.2938,1597654000.0,8965547000.0,207632000.0,6065876000.0,161348000.0,435477000.0,77000.0,,,992811000.0,14783912000.0,,11.2282,11.4721,0.9001,0.8919,0.8893,0.111,12.2954,1205958000.0,7474905000.0,980653000.0,1049373000.0,229000.0,14507785000.0,14827693000.0,,815403000.0,189867000.0,,,,2681979000.0,,,2872736000.0,,8973692000.0,9070621000.0,,4153846000.0,2272778000.0,,,420044000.0,6189709000.0,,,890000.0,314442000.0,4471000.0,288316000.0,55297000.0,2169497000.0,598400000.0,,,47000.0,0.2268,1.1273,0.3396,0.2529,0.2535,6331457000.0,-1164554000.0,361312000.0,0.3702,3319229000.0,14783912000.0
316,317,"БУРЯТУГОЛЬ, ООО",1020300818735.0,2001-10-08,16.0,,Ликвидируется,318010378.0,Свердловская область,Добыча бурого угля (лигнита) открытым способом,"Находится в стадии ликвидации от 20.06.2017, Решение о признании должника банкротом и открытии конкурсного производства от 13.05.2017, Сообщения о принятии решения о реорганизации от 30.07.2014",176996000.0,36796000.0,0.8375,1.4786,0.4558,103700000.0,80732000.0,18988000.0,1320000.0,71148000.0,,,,,50899000.0,82766000.0,24885000.0,0.014,0.2377,0.4676,-0.2529,-0.2856,1.1385,0.7778,94230000.0,,94230000.0,,2000.0,6108000.0,73296000.0,,103698000.0,,,,,,,,,,,,,7635000.0,11911000.0,,,,,,,,86000.0,,,,,4362000.0,,,,0.039,0.0686,0.1731,0.1269,0.1475,43936000.0,1527000.0,,0.0757,6108000.0,82766000.0
317,318,"БУСКУЛЬ, ООО",1047422508077.0,2004-08-04,13.5,,Действующая,7449045063.0,Челябинская область,Добыча глины и каолина,,286759000.0,49444000.0,0.4188,1.3216,0.2952,163299000.0,167512000.0,12832000.0,109000.0,,56000.0,,,,100346000.0,274958000.0,21204000.0,0.8479,1.968,0.9588,0.4061,0.9044,0.0429,10.5117,11745000.0,9850000.0,10454000.0,3262000.0,79000.0,170064000.0,123460000.0,,161105000.0,,,,,11380000.0,,,11380000.0,,168894000.0,168994000.0,,7564000.0,12031000.0,,,3618000.0,,,,,,,236000.0,,336000.0,4803000.0,,,2125000.0,0.0154,0.0439,0.0774,0.0161,0.0718,118068000.0,3130000.0,16209000.0,0.0267,4467000.0,274958000.0
318,319,"БУСТЕРЛИФТ, ООО",1038601755565.0,2003-09-19,14.0,,Действующая,8603111001.0,Тюменская область,Предоставление услуг в области добычи нефти и природного газа,,200386000.0,49894000.0,0.1581,1.1674,0.1365,25162000.0,365434000.0,72754000.0,3000.0,,8464000.0,,7741000.0,13057000.0,99967000.0,77203000.0,,0.0218,0.656,0.3853,0.6741,0.297,1.5956,1.5274,114719000.0,2500000.0,101662000.0,17000.0,,77193000.0,175224000.0,953000.0,24895000.0,,7250000.0,,,112000.0,,,112000.0,,372778000.0,383719000.0,7250000.0,2753000.0,7156000.0,,,,500000.0,,,,,953000.0,,,735000.0,4185000.0,,,,0.0002,0.0362,0.02,0.0005,0.0196,315540000.0,545000.0,42738000.0,0.0001,36000.0,77203000.0
319,320,"БУТ, ООО",1126915000354.0,2012-03-19,5.5,,Действующая,6915013687.0,Тверская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,6842000.0,34000.0,0.0059,0.048,0.0059,2255000.0,5792000.0,82000.0,2000.0,,,,,,4503000.0,-677000.0,709000.0,0.0003,0.0112,-0.0989,4.3309,-0.6392,-11.1064,0.6101,7519000.0,,7519000.0,,,-689000.0,4587000.0,,2255000.0,,,,,,,,,,,,,-689000.0,-675000.0,,,,,,,,,,,,,14000.0,,,,-0.1024,-0.0987,-0.1044,2.0722,-0.1165,5758000.0,,,-0.119,-689000.0,-677000.0
320,321,"БЩЗ, ООО",1026303512289.0,2001-06-05,16.5,,Действующая,6367009873.0,Челябинская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Сообщения о принятии решения о реорганизации от 24.09.2014,305871000.0,141577000.0,0.4957,1.7088,0.3314,182504000.0,427210000.0,29623000.0,3937000.0,,14124000.0,,,129710000.0,89267000.0,83714000.0,26978000.0,0.0189,0.1639,0.2737,-1.1801,-0.8008,2.6538,0.593,208033000.0,,38622000.0,1060000.0,,83621000.0,123367000.0,,166919000.0,,,,,,,,3084000.0,,418031000.0,457418000.0,,54377000.0,58726000.0,,,5710000.0,,,,1040000.0,,23423000.0,13956000.0,,109670000.0,90596000.0,,,,0.0969,0.2055,0.1594,0.555,0.1375,285633000.0,10042000.0,55873000.0,0.0851,36371000.0,83714000.0
321,322,"ВАГОНТРАНСГРУПП, ООО",1117746782130.0,2011-10-04,6.0,,Действующая,7705964279.0,Москва,Добыча и обогащение угля и антрацита,,467030000.0,160931000.0,0.1407,1.595,0.1233,175997000.0,1305072000.0,187438000.0,978000.0,,41688000.0,30966000.0,33245000.0,177972000.0,20195000.0,-362268000.0,93006000.0,0.0627,0.3439,-0.7757,1.4858,-1.8495,-2.2892,0.3695,787610000.0,48425000.0,606745000.0,,,-363268000.0,291033000.0,,136260000.0,,,,,,,,,,,,,-380162000.0,60031000.0,,,,,,,,3649000.0,11135000.0,7853000.0,,85836000.0,518543000.0,,,,,0.1746,0.0482,,0.046,1144141000.0,712000.0,7894000.0,-0.2934,-382970000.0,-362268000.0
322,323,"ВАГРАН, ООО",1036601930133.0,1997-07-14,20.5,,Действующая,6631000412.0,Свердловская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,27563000.0,6457000.0,1.2137,7.3794,0.5483,10367000.0,11777000.0,8918000.0,216000.0,,,,,8759000.0,6746000.0,976000.0,,0.0081,0.393,0.0354,-9.6219,-0.5461,27.2408,0.6468,26587000.0,,17828000.0,,,743000.0,17196000.0,,10367000.0,,4600000.0,,,,,,,,14217000.0,15115000.0,4600000.0,4947000.0,5582000.0,,,,,,,,,,,,,635000.0,,,,0.1955,0.2144,0.901,-3.334,0.474,5320000.0,66000.0,875000.0,0.4145,4881000.0,976000.0
323,324,"ВАЙДА, ООО",1056503120475.0,2005-10-03,12.0,,Действующая,6514007943.0,Сахалинская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,254313000.0,12479000.0,0.5317,0.8328,0.3471,97911000.0,35947000.0,117505000.0,172000.0,,178170000.0,,178170000.0,15000000.0,21726000.0,-52137000.0,141000.0,0.1339,1.0499,-0.205,2.878,-0.9594,-5.8778,1.2192,128281000.0,16999000.0,112178000.0,,3994000.0,-62137000.0,156402000.0,,81257000.0,,,,,,,,,,,,,1140000.0,-2506000.0,,,,,,,,,,,,7691000.0,4046000.0,,,,0.0024,-0.0112,-0.0652,-0.0163,-0.0697,23468000.0,,14844000.0,0.0238,855000.0,-52138000.0
324,325,"ВАЛДАЙНЕРУД, ООО",1025300516790.0,2001-03-01,17.0,,Действующая,5302009834.0,Новгородская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,21401000.0,6102000.0,0.3606,0.8389,0.265,3095000.0,23025000.0,6784000.0,301000.0,,100000.0,100000.0,100000.0,8304000.0,11014000.0,-5111000.0,328000.0,0.0171,0.2761,-0.2388,1.6056,-0.4483,-5.1872,0.6931,26412000.0,150000.0,18108000.0,,,-5131000.0,18306000.0,,2995000.0,,,,,,,,,,8854000.0,9619000.0,,-1322000.0,-1172000.0,,,,,,,,,150000.0,,,,,,,,-0.11,-0.0564,-0.0484,0.696,-0.0509,16923000.0,,6946000.0,-0.1146,-2639000.0,-5111000.0
325,326,"ВАН, ООО",1092468031963.0,2009-08-06,8.5,,Действующая,2462208430.0,Красноярский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,60811000.0,6510000.0,0.3085,1.596,0.2357,26379000.0,27615000.0,27205000.0,491000.0,,53979000.0,,53979000.0,,6600000.0,-2427000.0,222000.0,0.053,3.0056,-0.0399,11.869,-0.8366,-26.0564,3.7184,9260000.0,,9260000.0,,,-2457000.0,34432000.0,,25807000.0,,,,,,,,,,,,,-254000.0,2431000.0,,,,,,,,,6594000.0,24000.0,,4407000.0,498000.0,,,,-0.0048,0.0408,0.0965,0.128,0.088,21105000.0,,3857000.0,-0.0106,-292000.0,-2428000.0
326,327,"ВАНКОРНЕФТЬ, АО",1042400920077.0,2004-02-12,14.0,,Действующая,2437261631.0,Красноярский край,Добыча сырой нефти,"Сообщения о принятии решения о реорганизации от 17.02.2016, Сообщения о принятии решения о реорганизации от 28.12.2015",503242953000.0,169481923000.0,0.8541,2.6876,0.4605,375385843000.0,368073526000.0,106015678000.0,480000.0,740000000.0,273643829000.0,1884000.0,243755055000.0,88806536000.0,21345968000.0,23032434000.0,60244532000.0,,0.5156,0.0458,-15.2919,-2.7558,20.8407,0.619,206566690000.0,1271000.0,32746076000.0,13180098000.0,903773000.0,22279943000.0,127857110000.0,11407764000.0,365595312000.0,129000.0,315099993000.0,,1258407000.0,581000.0,,,197259000.0,,281775267000.0,283924641000.0,315099993000.0,61218065000.0,106421090000.0,,,23175619000.0,,,,196549000.0,183000.0,36404303000.0,6290397000.0,114075000.0,3327828000.0,12126733000.0,,,595000.0,0.0975,0.2155,0.407,0.3232,0.2891,198440543000.0,10361648000.0,2816301000.0,0.1324,48750280000.0,23041906000.0
327,328,"ВАРЕЛ НТС, ООО",1107746428360.0,2010-05-25,7.5,,Действующая,7728736832.0,Курганская область,Предоставление услуг в области добычи нефти и природного газа,,397131000.0,82724000.0,0.3398,1.4234,0.2536,266269000.0,326180000.0,61843000.0,1639000.0,,698744000.0,,694105000.0,,67380000.0,-395518000.0,,0.0175,0.676,-0.9959,1.6732,-5.0571,-2.0041,1.3936,93905000.0,,93604000.0,,,-395528000.0,130862000.0,2089000.0,159436000.0,,,,,,,,1927000.0,,326939000.0,327617000.0,,-150002000.0,24607000.0,,,7411000.0,,,,1927000.0,,2090000.0,,,5187000.0,177706000.0,,,,-0.3225,0.0852,0.0816,0.3529,0.0754,243456000.0,,58117000.0,-0.3637,-118634000.0,-395518000.0
328,329,"ВАРТОЙЛСЕРВИС, ООО",1138603005749.0,2013-05-27,4.5,,Действующая,8603199430.0,Московская область,Предоставление услуг в области добычи нефти и природного газа,,103286000.0,7412000.0,0.1538,1.4851,0.1333,484000.0,55599000.0,72387000.0,1065000.0,,1000000.0,,1000000.0,16000.0,22553000.0,4733000.0,,0.0806,0.8226,0.0458,0.8977,0.0413,20.8225,1.0538,97553000.0,6797000.0,97537000.0,,,4723000.0,102802000.0,,484000.0,,,,,,,,,,,,,1761000.0,2421000.0,,,,,,,,,223000.0,,,1543000.0,1980000.0,,,,0.0139,0.0254,0.0455,0.3172,0.0435,48187000.0,465000.0,4991000.0,0.0233,1296000.0,4733000.0
329,330,"ВАРУС, ООО",1024001433257.0,2001-03-22,16.5,,Действующая,4029024900.0,Калужская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,11876000.0,312000.0,0.0649,,0.0609,2416000.0,5119000.0,9406000.0,1000.0,,,,,,,5568000.0,,0.0002,1.4997,0.4688,0.5661,0.3332,1.1329,1.4997,6308000.0,,6308000.0,,,5558000.0,9460000.0,,2416000.0,,,,,,,,,,,,,282000.0,312000.0,,,,,,,,,,,,,30000.0,,,,0.0113,0.0264,0.0649,0.0227,0.0609,4807000.0,56000.0,,0.0244,125000.0,5568000.0
330,331,"ВАРЬЕГАННЕФТЕГАЗ, ПАО",1028601465067.0,1993-05-24,24.5,,Действующая,8609000160.0,Тюменская область,Добыча сырой нефти,,37335052000.0,5800066000.0,0.2655,3.1825,0.2096,30842471000.0,27675107000.0,5725556000.0,866000.0,,8336569000.0,370000000.0,2089284000.0,,688573000.0,23779414000.0,108028000.0,0.0002,1.1121,0.6388,-0.2961,-1.0768,0.5683,1.244,5219069000.0,,4351020000.0,325438000.0,704561000.0,21590465000.0,6492581000.0,,27687378000.0,1000.0,,,18640000.0,,,,36387000.0,,25783846000.0,25849762000.0,,3272430000.0,3977593000.0,,,5776869000.0,,,,36386000.0,,293893000.0,1599752000.0,,194615000.0,605885000.0,,,360000.0,0.0743,0.1143,0.1681,0.1156,0.1437,21843562000.0,-88567000.0,1714445000.0,0.0939,2598608000.0,23851074000.0
331,332,"ВАРЬЕГАННЕФТЬ, ОАО",1028601465364.0,1993-05-11,24.5,,Действующая,8609002880.0,Тюменская область,Добыча сырой нефти,,11477680000.0,1486686000.0,0.1102,2.0896,0.0993,6885745000.0,14978972000.0,2672876000.0,477000.0,,296364000.0,2123007000.0,,,1711525000.0,6622136000.0,,0.0001,0.6318,0.577,-0.0398,-0.0574,0.7332,1.0072,4559180000.0,,4425134000.0,122457000.0,,4672962000.0,4591935000.0,,3148338000.0,14800000.0,,,21798000.0,220890000.0,,,242506000.0,,14250356000.0,14359512000.0,293000.0,749171000.0,775230000.0,,,1330845000.0,,,,6816000.0,117694000.0,,1495767000.0,,191687000.0,350240000.0,,,2003000.0,0.0541,0.1029,0.0546,0.0973,0.0518,13492286000.0,123653000.0,711456000.0,0.0411,615055000.0,6622136000.0
332,333,"ВАЦЛАВ, ООО",1143668004590.0,2014-02-04,4.0,,Действующая,3663102330.0,Воронежская область,Добыча и первичная обработка известняка и гипсового камня,,26020000.0,1247000.0,0.2651,2.5397,0.2095,7751000.0,5951000.0,8843000.0,357000.0,,17405000.0,,17195000.0,,7237000.0,87000.0,491000.0,0.0419,1.2935,0.0033,-88.092,-0.4195,298.0805,2.1422,8528000.0,,8528000.0,,,77000.0,18269000.0,,7721000.0,,,,,,,,,,,,,257000.0,756000.0,,,,,,,,,395000.0,,,8126000.0,8230000.0,,,,0.0059,0.0318,0.1455,1.5876,0.127,4704000.0,,,0.0129,77000.0,87000.0
333,334,"ВАШУТИНО, ООО",1094025000300.0,2009-02-03,9.0,,Действующая,4025420861.0,Калужская область,"Добыча камня, песка и глины",,37620000.0,2214000.0,0.0192,1.3777,0.0189,8441000.0,117435000.0,18094000.0,244000.0,,,,,,8793000.0,7163000.0,,0.0746,0.6693,0.1922,-0.1767,-0.0414,4.2114,0.958,30457000.0,2029000.0,30388000.0,,,7153000.0,29179000.0,,8441000.0,,,,,,,,,,,,,393000.0,607000.0,,,,,,,,,,,,515000.0,729000.0,,,,0.0115,0.0172,0.0052,0.0476,0.0052,115221000.0,60000.0,1607000.0,0.0028,333000.0,7232000.0
334,335,"ВБ-ДЕВЕЛОПМЕНТ-ЧЕРНОЗЕМЬЕ, ОАО",1073667035122.0,2007-06-27,10.5,,Действующая,3662125303.0,Воронежская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,454003000.0,25000.0,,,1.0,413787000.0,25000.0,14354000.0,494000.0,,737165000.0,,737165000.0,82373000.0,,-366130000.0,,0.006,0.4847,-0.8064,2.1302,-19.3932,-2.24,0.4847,82969000.0,,595000.0,,,-391130000.0,40216000.0,1000.0,413787000.0,8000.0,11947000.0,,,61000.0,,,94000.0,,,250000.0,11947000.0,-170587000.0,25000.0,,,,61000.0,,,25000.0,,,,,63325000.0,233937000.0,,,,-0.3601,0.0001,,0.6195,1.0,,,,-6926.92,-173173000.0,-366131000.0
335,336,"ВБК, ООО",1067761429890.0,2006-12-21,11.0,,Действующая,7703620804.0,Москва,Предоставление услуг в других областях добычи полезных ископаемых,,809438000.0,223714000.0,0.2288,4.2279,0.1862,197495000.0,1201298000.0,123803000.0,277482000.0,,22000.0,687000.0,,,209238000.0,652703000.0,,1.7706,2.5697,0.8064,0.6974,0.7439,0.2401,3.9049,156713000.0,,141198000.0,,33000.0,643823000.0,611943000.0,,192003000.0,,,,,,,,,,,,,191900000.0,170800000.0,,,,,,,,9751000.0,,16000.0,,50686000.0,39337000.0,,,,,0.3253,0.1657,,0.1422,977584000.0,35966000.0,52914000.0,0.128,153758000.0,652703000.0
336,337,"ВБС, ООО",1096658007379.0,2009-05-12,8.5,,Ликвидируется,6658343223.0,Самарская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",Находится в стадии ликвидации от 07.11.2017,112519000.0,82258000.0,0.6958,1.0178,0.4103,29735000.0,200474000.0,74361000.0,286000.0,,10014000.0,,10014000.0,,7409000.0,1031000.0,,0.0087,0.7428,0.0092,-27.8409,-0.3467,108.1358,0.8158,101474000.0,600000.0,101474000.0,,,781000.0,82784000.0,,29630000.0,,,,,,,,,,,,,893000.0,1435000.0,,,,,,,,36000.0,516000.0,106000.0,,7012000.0,7074000.0,,,,0.0083,0.0129,0.0072,0.9129,0.0072,118216000.0,183000.0,80823000.0,0.0028,571000.0,1031000.0
337,338,"ВБС, ООО",1131436000508.0,2013-07-04,4.5,,Действующая,1433028512.0,Саха (Республика) (Якутия),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,8736000.0,26000.0,0.0153,,0.015,6109000.0,1729000.0,2386000.0,241000.0,,,,,15000.0,,15000.0,,0.0276,0.3012,0.0017,-406.2667,-2.3198,581.4,0.3012,8721000.0,,8706000.0,,,15000.0,2627000.0,,6109000.0,,,,,,,,,,,,,6000.0,26000.0,,,,,,,,,,,,,20000.0,,,,0.0006,0.0031,0.0153,0.6667,0.015,1703000.0,1000.0,,0.0029,5000.0,15000.0
338,339,"ВБЩЗ, АО",1022501897307.0,1992-11-11,25.0,,Действующая,2538007247.0,Приморский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,1275552000.0,256482000.0,0.6157,0.9478,0.3811,581204000.0,673062000.0,533016000.0,271000.0,278887000.0,192781000.0,2514000.0,168969000.0,40468000.0,88752000.0,750677000.0,105639000.0,0.2172,1.8236,0.5886,0.2257,0.2442,0.6991,2.0908,332094000.0,71868000.0,286893000.0,25935000.0,41000.0,445285000.0,694348000.0,334000.0,387389000.0,,151500000.0,,72336000.0,64258000.0,,,64491000.0,,534085000.0,716289000.0,151500000.0,5529000.0,-14115000.0,,,93104000.0,600000.0,,,233000.0,10313000.0,4415000.0,1508000.0,,191842000.0,178096000.0,,,115000.0,0.0021,-0.014,-0.0205,0.0036,-0.021,416580000.0,13864000.0,164958000.0,0.0042,2808000.0,750776000.0
339,340,"ВГК, ООО",1054700148007.0,2005-04-07,12.5,,Действующая,4704060028.0,Ленинградская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,85876000.0,30480000.0,0.3004,1.7321,0.231,19451000.0,131956000.0,39000000.0,2783000.0,,,,,43000000.0,22790000.0,12375000.0,401000.0,0.0515,0.5937,0.1441,-0.5718,-0.1065,5.9395,0.9037,73501000.0,1000000.0,30501000.0,,,12365000.0,66425000.0,,19451000.0,,,,,,,,,,,,,1931000.0,12883000.0,,,,,,,,,,,,6047000.0,16999000.0,,,,0.0154,0.1586,0.1082,0.1182,0.0976,101476000.0,409000.0,17196000.0,0.0105,1381000.0,12375000.0
340,341,"ВГОК, ОАО",1026601366626.0,1993-05-21,24.5,,Действующая,6623000708.0,Свердловская область,Добыча железных руд подземным способом,,3783102000.0,503783000.0,0.1039,0.502,0.0942,2518151000.0,5350632000.0,850379000.0,263000.0,23112000.0,727589000.0,1132978000.0,501000000.0,4949000.0,296293000.0,1116268000.0,733914000.0,0.0588,0.4995,0.2965,-1.2497,-1.1039,2.3774,0.6523,1939245000.0,113826000.0,1833165000.0,,,113365000.0,1264951000.0,55899000.0,1115797000.0,,,,3844000.0,,,,,,4804025000.0,4973998000.0,,-295458000.0,-499782000.0,,,21284000.0,132513000.0,,,,102470000.0,67547000.0,137286000.0,687000.0,304555000.0,135154000.0,,,39005000.0,-0.0688,-0.2202,-0.0854,-0.202,-0.0934,4846849000.0,,269651000.0,-0.0469,-250799000.0,1121765000.0
