,Bankrupt,TA,GP,Sales,Cash,LT Debt,Inventories,Current liabilities,Retained earnings,Current assets,EBIT,Operating income,ROA,ROE,ROS,NI,WC
6574,,91202000,16114000,58789000,10735000.0,,25583000.0,30234000.0,60958000.0,64347000,21864000.0,16114000.0,0.2254,0.3732,0.3604,21188000.0,60968000.0
6575,,34381000,1907000,8352000,47000.0,,12140000.0,13623000.0,20748000.0,33084000,357000.0,707000.0,0.0042,0.008,0.0199,166000.0,20758000.0
6576,,37711000,11224000,31352000,2698000.0,22867000.0,29638000.0,9407000.0,5427000.0,37320000,3410000.0,4581000.0,0.0839,0.5941,0.0794,2490000.0,5437000.0
6577,2017-08-28,66894000,5615000,74828000,1077000.0,,30032000.0,115114000.0,-48230000.0,57335000,-9538000.0,5615000.0,-0.171,0.2476,-0.142,-10626000.0,-48220000.0
6578,,947001000,8959000,71753000,15886000.0,,648558000.0,953606000.0,-8605000.0,945080000,-18338000.0,-12338000.0,,,-0.319,-22887000.0,-6605000.0
6579,,112424000,18913000,134857000,25000.0,,20408000.0,112284000.0,130000.0,83788000,-24814000.0,-21188000.0,-0.2319,-1.9778,-0.184,-24814000.0,140000.0
6580,,8770000,3085000,29555000,8478000.0,,,7371000.0,1389000.0,8478000,1685000.0,3085000.0,0.2981,1.4253,0.047,1389000.0,1399000.0
6581,,13369000,1000,29176000,136000.0,,,11897000.0,1462000.0,4228000,1000.0,1000.0,0.0001,0.0007,,1000.0,1472000.0
6582,,5275000,1438000,11952000,598000.0,,1661000.0,1061000.0,4204000.0,2324000,92000.0,436000.0,0.0144,0.0177,0.0062,74000.0,4214000.0
6583,,4440000,285000,19168000,767000.0,,1592000.0,631000.0,3799000.0,4373000,125000.0,285000.0,0.0214,0.027,0.0052,100000.0,3809000.0
6584,,3763000,3511000,25034000,1912000.0,,709000.0,2793000.0,957000.0,3731000,22000.0,48000.0,0.0031,0.0229,0.0009,22000.0,970000.0
6585,,85269000,17398000,72994000,2183000.0,,7380000.0,84459000.0,801000.0,85214000,573000.0,1769000.0,0.0029,0.2376,0.0024,172000.0,810000.0
6586,,143212000,8386000,179637000,1000.0,,66403000.0,68782000.0,73831000.0,135855000,-3001000.0,-782000.0,-0.0177,-0.0318,-0.0134,-2402000.0,74430000.0
6587,,287327000,24671000,471552000,52482000.0,2000.0,84561000.0,216105000.0,71120000.0,271101000,-41367000.0,13505000.0,-0.1323,-0.4707,-0.093,-43842000.0,71220000.0
6588,,861981000,511762000,550066000,106000.0,,86772000.0,843197000.0,17784000.0,860308000,8288000.0,5930000.0,0.0098,0.4423,0.0124,6804000.0,18784000.0
6589,,46804000,1850000,209090000,3137000.0,,13274000.0,27127000.0,18654000.0,44392000,1853000.0,1850000.0,0.0304,0.0706,0.0071,1482000.0,19677000.0
6590,,15501000,2519000,31193000,2046000.0,,2132000.0,4823000.0,2519000.0,6903000,2519000.0,2519000.0,0.1451,0.2391,0.0808,2519000.0,10678000.0
6591,,123279000,12894000,81799000,14625000.0,,3647000.0,98895000.0,24374000.0,119864000,4475000.0,5203000.0,0.0255,0.1544,0.0438,3580000.0,24384000.0
6592,,32748000,780000,780000,1487000.0,-2936000.0,7410000.0,33395000.0,2279000.0,32696000,34000.0,780000.0,0.0011,0.0173,0.0436,34000.0,2289000.0
6593,,2666359000,376000,376000,161000.0,1986928000.0,28702000.0,971341000.0,-291921000.0,2251854000,-1873000.0,376000.0,-0.0006,0.0052,-4.0133,-1509000.0,-291910000.0
6594,2017-11-14,3887000,610000,610000,17000.0,90000.0,1000.0,115000.0,3620000.0,3883000,-1218000.0,172000.0,-0.1003,-0.2893,-2.041,-1245000.0,3682000.0
6595,,152611000,15863000,218924000,27123000.0,,5819000.0,145353000.0,7248000.0,138397000,1370000.0,399000.0,,,0.0026,570000.0,7258000.0
6596,,2785000,461000,14545000,766000.0,95000.0,379000.0,2265000.0,416000.0,2707000,18000.0,35000.0,0.0052,0.0358,0.001,15000.0,425000.0
6597,,16224000,1117000,11178000,648000.0,,,8143000.0,8070000.0,3632000,1241000.0,1117000.0,0.0578,0.1283,0.0871,974000.0,8081000.0
6598,,4584000,764000,55261000,142000.0,231000.0,,3955000.0,378000.0,1592000,471000.0,764000.0,0.0886,1.0474,0.0072,398000.0,398000.0
6599,,26749000,558000,4553000,228000.0,,9943000.0,26671000.0,58000.0,25745000,-1328000.0,-299000.0,-0.0516,-2.0352,-0.2917,-1328000.0,78000.0
6600,,325403000,12628000,841861000,825000.0,,59872000.0,277366000.0,48027000.0,250857000,6533000.0,12628000.0,0.0127,0.0819,0.0045,3779000.0,48037000.0
6601,,40558000,1280000,24570000,455000.0,,3848000.0,38929000.0,1619000.0,40553000,1232000.0,1280000.0,0.0389,1.0845,0.0501,1232000.0,1629000.0
6602,,2525000,826000,8136000,324000.0,,2083000.0,720000.0,1795000.0,2491000,714000.0,826000.0,0.2544,0.3753,0.0703,572000.0,1805000.0
6603,,120118000,1158000,79274000,10000.0,,5685000.0,112839000.0,6963000.0,106757000,474000.0,1158000.0,0.0027,0.048,0.0043,341000.0,7279000.0
6604,,28554000,8916000,26371000,439000.0,3351000.0,143000.0,1377000.0,21191000.0,5799000,8460000.0,8916000.0,,,0.2961,7808000.0,23826000.0
6605,,3727000,5041000,25992000,2411000.0,,,52000.0,3664000.0,2895000,3714000.0,3920000.0,-0.0335,-0.039,-0.0056,-146000.0,3675000.0
6606,,2043000,2334000,2334000,25000.0,,,1937000.0,95000.0,152000,95000.0,166000.0,0.0925,1.6379,0.0407,95000.0,106000.0
6607,,1101893000,3914000,22163000,3138000.0,958679000.0,15355000.0,136750000.0,6444000.0,236771000,3411000.0,-4076000.0,0.0025,0.5355,0.1232,2730000.0,6464000.0
6608,,32678000,8936000,25313000,60000.0,,11000.0,32561000.0,107000.0,32642000,6278000.0,7473000.0,,,0.248,6278000.0,117000.0
6609,,9481000,2166000,12586000,147000.0,,1062000.0,7095000.0,2376000.0,6314000,19000.0,194000.0,0.0013,0.005,0.001,12000.0,2386000.0
6610,,21549000,6432000,14639000,114000.0,,4923000.0,12355000.0,8450000.0,13207000,-462000.0,1489000.0,-0.0214,-0.0505,-0.0325,-476000.0,9194000.0
6611,2017-08-21,2630000,289000,4783000,204000.0,,,178000.0,2442000.0,2253000,289000.0,289000.0,0.0761,0.1674,0.0483,231000.0,2452000.0
6612,,5309000,228000,11947000,1459000.0,2650000.0,,253000.0,2396000.0,4986000,228000.0,228000.0,0.0344,0.0557,0.0152,182000.0,2406000.0
6613,,50800000,2993000,63154000,533000.0,,34279000.0,50251000.0,262000.0,50585000,11000.0,510000.0,-0.0058,-0.3108,-0.0032,-202000.0,549000.0
6614,,1474000,4465000,18205000,206000.0,,210000.0,653000.0,811000.0,1339000,1357000.0,3926000.0,0.3928,0.744,0.0445,811000.0,821000.0
6615,,29724000,22508000,32125000,3111000.0,,6150000.0,1110000.0,28590000.0,24146000,-12668000.0,-9364000.0,-0.14,-0.3545,-0.3943,-12668000.0,28614000.0
6616,,11387000,187000,23535000,1446000.0,,256000.0,11161000.0,216000.0,10796000,216000.0,187000.0,0.0279,0.2263,0.0092,216000.0,226000.0
6617,,1462000,390000,390000,7000.0,,,2000.0,1450000.0,247000,-10000.0,97000.0,-0.0067,-0.0068,-0.0256,-10000.0,1460000.0
6618,2017-02-07,356776000,48263000,595400000,1244000.0,,1003000.0,337928000.0,17798000.0,355099000,18414000.0,23845000.0,0.0199,1.253,0.0245,14569000.0,18848000.0
6619,,651193000,4075000,191939000,27602000.0,,483217000.0,675486000.0,-24303000.0,650591000,3545000.0,-4931000.0,-0.0626,22.4329,-0.239,-45864000.0,-24293000.0
6620,,129216000,51092000,333478000,6119000.0,1583000.0,51142000.0,114095000.0,13528000.0,104079000,8767000.0,25722000.0,0.0191,0.1251,0.0087,2895000.0,13538000.0
6621,,58477000,31226000,31226000,33529000.0,,364000.0,1908000.0,56549000.0,38880000,10126000.0,8682000.0,0.1433,0.1537,0.2586,8074000.0,56569000.0
6622,,23694000,8662000,83372000,798000.0,,185000.0,6676000.0,17008000.0,12311000,2970000.0,8662000.0,0.0536,0.0724,0.0143,1189000.0,17018000.0
6623,,28294000,2863000,153177000,1811000.0,,1351000.0,13400000.0,14882000.0,28132000,3420000.0,2863000.0,0.0446,0.1961,0.0179,2736000.0,14894000.0
6624,,266647000,84354000,773269000,1090000.0,28642000.0,110526000.0,191618000.0,46374000.0,228589000,1920000.0,11077000.0,0.001,0.0053,0.0003,262000.0,46387000.0
6625,,7141000,2896000,2896000,11000.0,,,3613000.0,-1867000.0,2110000,-525000.0,-547000.0,-0.0805,-0.1451,-0.1906,-552000.0,3528000.0
6626,,7210000,2961000,11328000,629000.0,,3056000.0,4314000.0,-351000.0,5493000,24000.0,44000.0,0.0014,0.0035,0.0009,10000.0,2896000.0
6627,,2733000,1669000,1669000,29000.0,,1362000.0,1748000.0,975000.0,1992000,39000.0,66000.0,0.0108,0.0286,0.0186,31000.0,985000.0
6628,,2109000,343000,1088000,,,1250000.0,2414000.0,-318000.0,1543000,10000.0,10000.0,0.0019,-0.065,0.0074,8000.0,-305000.0
6629,,163053000,4779000,104424000,2211000.0,,32000000.0,137153000.0,25889000.0,157044000,4823000.0,4779000.0,0.0194,0.1323,0.0344,3587000.0,25900000.0
6630,,873990000,210770000,4067524000,428498000.0,,11053000.0,735084000.0,138896000.0,872750000,172585000.0,185935000.0,0.3108,1.9594,0.0338,137482000.0,138906000.0
6631,,221847000,117359000,773836000,,,6270000.0,126938000.0,94169000.0,220722000,117314000.0,117359000.0,0.6404,1.6053,0.1217,94169000.0,94909000.0
6632,,8822000,460000,10591000,714000.0,,2238000.0,8097000.0,715000.0,7202000,325000.0,460000.0,0.0323,0.4227,0.0239,253000.0,725000.0
6633,,23527000,28901000,30740000,54000.0,,,22565000.0,952000.0,23378000,44000.0,175000.0,0.0015,0.0371,0.0011,35000.0,962000.0
6634,,388417000,51036000,1848840000,2248000.0,111000.0,25812000.0,104375000.0,283301000.0,377331000,8903000.0,20675000.0,0.0097,0.0132,0.002,3717000.0,283931000.0
6635,,91340000,2110000,26442000,3535000.0,190000.0,5880000.0,48672000.0,42467000.0,16641000,783000.0,2110000.0,0.0068,0.0128,0.0205,542000.0,42478000.0
6636,,223192000,15804000,384671000,4027000.0,,90623000.0,187016000.0,36166000.0,198366000,2335000.0,1235000.0,0.0007,0.0043,0.0004,156000.0,36176000.0
6637,,2330000,1691000,7890000,136000.0,,535000.0,172000.0,2148000.0,2031000,73000.0,119000.0,0.0051,0.0076,0.0022,17000.0,2158000.0
6638,,2110361000,29000,128000,6767000.0,2707157000.0,183579000.0,2071373000.0,-2668178000.0,1134484000,-879656000.0,29000.0,-0.4338,0.3948,-6872.3125,-879656000.0,-2668169000.0
6639,,215583000,72290000,249150000,1830000.0,9308000.0,74006000.0,198027000.0,8238000.0,170068000,8041000.0,17439000.0,0.0359,1.263,0.0256,6384000.0,8248000.0
6640,,9603000,395000,6960000,10000.0,,2365000.0,4009000.0,4775000.0,9585000,102000.0,395000.0,0.0084,0.0142,0.0116,81000.0,5594000.0
6641,,58266000,16286000,102335000,596000.0,,13000.0,46342000.0,11820000.0,56844000,8235000.0,16286000.0,0.1352,0.5335,0.0491,5022000.0,11924000.0
6642,,44935000,6942000,104019000,7474000.0,,23000.0,10257000.0,34668000.0,41356000,6459000.0,6942000.0,0.1046,0.1389,0.0483,5022000.0,34678000.0
6643,,20348000,1056000,7322000,88000.0,,1650000.0,6879000.0,13449000.0,11441000,188000.0,1056000.0,0.0088,0.0141,0.0257,188000.0,13469000.0
6644,,73780000,12488000,65000000,1902000.0,,15027000.0,71328000.0,2440000.0,72795000,976000.0,1179000.0,,,0.0117,761000.0,2452000.0
6645,,2344000,340000,840000,39000.0,,,2158000.0,176000.0,1436000,323000.0,340000.0,0.1387,12.36,0.3679,309000.0,186000.0
6646,,56916000,4602000,147490000,981000.0,,11012000.0,56737000.0,166000.0,55400000,-4299000.0,1673000.0,-0.0352,-1.86,-0.0322,-4755000.0,179000.0
6647,,3831000,631000,6028000,57000.0,,,3190000.0,631000.0,2110000,631000.0,631000.0,0.2024,0.8597,0.1047,631000.0,641000.0
6648,,357245000,38474000,482438000,107841000.0,,154454000.0,340959000.0,16277000.0,350268000,12160000.0,9484000.0,0.0278,0.8335,0.0199,9582000.0,16286000.0
6649,,2451120000,2424000,23579000,1000.0,54036000.0,1460987000.0,2402266000.0,-5282000.0,2171633000,-12932000.0,2424000.0,-0.0046,-20.8976,-0.4848,-11431000.0,-5182000.0
6650,,5096000,67000,4640000,,,579000.0,4994000.0,83000.0,5053000,24000.0,67000.0,0.0043,0.2099,0.0041,19000.0,102000.0
6651,,27141000,2157000,44303000,142000.0,,1056000.0,4988000.0,22143000.0,18338000,1492000.0,2157000.0,0.0535,0.0678,0.0337,1492000.0,22153000.0
6652,,2206597000,281648000,5053822000,510423000.0,30000.0,31031000.0,1995662000.0,210894000.0,2181972000,128242000.0,192480000.0,0.0551,0.6007,0.0193,97427000.0,210905000.0
6653,,21033000,4637000,20304000,15000.0,,7436000.0,17716000.0,3297000.0,21012000,30000.0,3653000.0,0.0002,0.0015,0.0002,5000.0,3317000.0
6654,,4413000,1222000,6031000,6000.0,,1838000.0,2939000.0,1464000.0,2944000,71000.0,103000.0,,,0.0095,57000.0,1474000.0
6655,,49700000,1727000,25702000,52000.0,3988000.0,18778000.0,44631000.0,1071000.0,49666000,429000.0,1321000.0,0.0072,0.3666,0.0137,351000.0,1081000.0
6656,,83802000,1987000,24163000,69071000.0,,1182000.0,80983000.0,2809000.0,83760000,207000.0,621000.0,0.0037,0.112,0.0068,165000.0,2819000.0
6657,,36121000,8502000,53534000,13527000.0,,7612000.0,35846000.0,251000.0,32529000,165000.0,2059000.0,0.0046,0.5943,0.0024,126000.0,275000.0
6658,,1251000,53000,53000,1000.0,101000.0,1018000.0,1046000.0,14000.0,1249000,2000.0,6000.0,0.0016,0.0192,0.0377,2000.0,104000.0
6659,,104918000,1304000,111758000,6717000.0,,49824000.0,102801000.0,2107000.0,97217000,1164000.0,1304000.0,0.008,0.5599,0.0083,926000.0,2117000.0
6660,,6761000,383000,4925000,616000.0,1000.0,378000.0,915000.0,1092000.0,6539000,116000.0,383000.0,0.0127,0.016,0.0189,93000.0,5848000.0
6661,,699464000,43427000,819325000,110021000.0,,,570976000.0,65215000.0,588772000,54229000.0,43427000.0,0.0684,0.3668,0.0529,43383000.0,128488000.0
6662,2016-04-25,15039000,10990000,14270000,159000.0,,1724000.0,24314000.0,-9285000.0,14788000,-2636000.0,-370000.0,-0.1918,0.3357,-0.1868,-2666000.0,-9275000.0
6663,2017-12-07,945000,307000,23857000,,,206000.0,,935000.0,938000,248000.0,307000.0,0.175,0.234,0.0083,198000.0,945000.0
6664,,5266000,1640000,5688000,359000.0,,2053000.0,3508000.0,1612000.0,3501000,291000.0,380000.0,0.0475,0.1059,0.041,233000.0,1758000.0
6665,,6158000,800000,24616000,17000.0,,4668000.0,12055000.0,-5910000.0,6144000,898000.0,800000.0,0.0811,-0.1452,0.0292,719000.0,-5897000.0
6666,,19540000,7468000,62895000,3115000.0,1954000.0,3441000.0,9795000.0,7781000.0,17611000,6911000.0,5149000.0,0.3599,1.4397,0.1037,6522000.0,7791000.0
6667,,51574000,190000,41981000,2535000.0,,18115000.0,46220000.0,5340000.0,47888000,190000.0,190000.0,0.0031,0.0287,0.0036,152000.0,5354000.0
6668,,107954000,5433000,168154000,1109000.0,5000.0,3176000.0,79652000.0,28287000.0,85890000,-4072000.0,1381000.0,-0.044,-0.1352,-0.0253,-4247000.0,28297000.0
6669,,14909000,336000,5917000,202000.0,,907000.0,18823000.0,-3924000.0,13962000,336000.0,336000.0,0.0185,-0.0704,0.0468,277000.0,-3914000.0
6670,,27963000,1816000,27694000,36000.0,23000.0,16742000.0,18253000.0,2393000.0,24815000,692000.0,1816000.0,0.0084,0.0211,0.0073,202000.0,9687000.0
6671,,627000,36000,465000,5000.0,,,200000.0,228000.0,534000,34000.0,36000.0,0.0404,0.0651,0.0581,27000.0,427000.0
6672,,95428000,23341000,152927000,1838000.0,11603000.0,10681000.0,77097000.0,6716000.0,95330000,1589000.0,7073000.0,0.0084,0.1193,0.0062,950000.0,6728000.0
6673,,1299229000,324061000,2569345000,106750000.0,,42573000.0,1100815000.0,193914000.0,1163838000,67010000.0,70048000.0,0.0174,0.1622,0.0116,29776000.0,198414000.0
6674,,464450000,33022000,22220000,115842000.0,11647000.0,231899000.0,632245000.0,-180159000.0,440387000,-56647000.0,35917000.0,-0.1265,-0.3991,-2.5494,-56647000.0,-179442000.0
6675,,6428000,131000,12594000,235000.0,,1178000.0,7959000.0,-1577000.0,6278000,148000.0,131000.0,0.0226,-0.0743,0.0094,118000.0,-1531000.0
6676,,397848000,27577000,500517000,7523000.0,1951000.0,13789000.0,151812000.0,240841000.0,327416000,8155000.0,27342000.0,0.0043,0.0068,0.0034,1699000.0,244085000.0
6677,2017-03-17,64771000,396000,9888000,,841000.0,21977000.0,52445000.0,11475000.0,59404000,-9924000.0,-8188000.0,-0.1205,-0.512,-0.8091,-8000000.0,11485000.0
6678,,6783000,6487000,17523000,588000.0,,697000.0,1808000.0,4966000.0,6761000,4936000.0,5018000.0,0.7508,1.0885,0.2254,3949000.0,4975000.0
6679,,1243765000,6319000,3242839000,16327000.0,,570583000.0,1235545000.0,3764000.0,1187740000,4705000.0,6319000.0,0.003,0.5939,0.0012,3764000.0,8220000.0
6680,,22717000,3022000,39265000,14000.0,,1534000.0,14028000.0,8679000.0,14232000,183000.0,153000.0,0.0039,0.0097,0.0021,84000.0,8689000.0
6681,,30254000,4243000,20839000,2279000.0,,473000.0,24858000.0,5386000.0,30176000,4208000.0,4243000.0,0.1157,0.8724,0.1614,3364000.0,5396000.0
6682,,5175000,418000,2644000,140000.0,,3962000.0,6272000.0,-1132000.0,4811000,-555000.0,-343000.0,-0.2123,1.0664,-0.2886,-763000.0,-1097000.0
6683,,10285000,343000,18872000,6292000.0,,1311000.0,9721000.0,544000.0,10079000,316000.0,343000.0,0.0474,0.582,0.0134,252000.0,564000.0
6684,,1104000,21000,21000,54000.0,1043000.0,,149000.0,-95000.0,954000,-107000.0,-180000.0,-0.1082,0.9027,-5.5238,-116000.0,-88000.0
6685,,1305747000,62986000,512817000,86733000.0,64034000.0,595956000.0,867822000.0,362929000.0,1193668000,40662000.0,5163000.0,0.0229,0.0801,0.0562,28811000.0,373891000.0
6686,,130620000,18936000,122974000,2778000.0,,5395000.0,122561000.0,8039000.0,116808000,1126000.0,9368000.0,0.0076,0.1202,0.0074,914000.0,8059000.0
6687,,5866000,1564000,15248000,252000.0,,855000.0,3825000.0,1990000.0,5528000,1080000.0,1169000.0,0.1433,0.5685,0.0592,903000.0,2041000.0
6688,,6175101000,86706000,484721000,5067000.0,2083837000.0,270884000.0,2076726000.0,-17378000.0,1974855000,-299804000.0,-46563000.0,-0.042,-0.1199,-0.5301,-256960000.0,2014538000.0
6689,,10354000,421000,24007000,1978000.0,,246000.0,3848000.0,6493000.0,10314000,458000.0,421000.0,0.0284,0.0516,0.0136,327000.0,6506000.0
6690,,10353000,3214000,8749000,,,7229000.0,6653000.0,3679000.0,8904000,199000.0,199000.0,0.0095,0.0358,0.0149,130000.0,3700000.0
6691,,43196000,2437000,151751000,810000.0,,5061000.0,37106000.0,6080000.0,36679000,2247000.0,2437000.0,0.0528,0.3371,0.0124,1887000.0,6090000.0
6692,,101872000,357000,33812000,1466000.0,,91131000.0,100056000.0,1806000.0,101188000,184000.0,357000.0,0.0015,0.074,0.0043,147000.0,1816000.0
6693,,533452000,37076000,268362000,59168000.0,,250876000.0,220313000.0,313039000.0,398485000,3538000.0,8835000.0,0.0047,0.0077,0.0093,2487000.0,313139000.0
6694,,5878000,1080000,2753000,105000.0,,,6141000.0,-273000.0,5377000,27000.0,100000.0,0.0034,-0.0622,0.0062,17000.0,-263000.0
6695,,1461257000,9933000,760067000,137000.0,158976000.0,260086000.0,1298397000.0,-223934000.0,1002109000,-28182000.0,9933000.0,-0.0376,-14.1365,-0.0361,-27453000.0,3884000.0
6696,,91160000,64000,64000,1019000.0,,84568000.0,88927000.0,2033000.0,89500000,-706000.0,-666000.0,-0.0078,-0.273,-11.0313,-706000.0,2233000.0
6697,,155919000,46726000,116059000,750000.0,,21405000.0,39986000.0,114733000.0,150414000,45676000.0,46660000.0,0.383,0.4744,0.3832,44472000.0,115933000.0
6698,,134577000,15036000,80494000,90000.0,,190000.0,44295000.0,90272000.0,18494000,-6634000.0,-6460000.0,-0.0323,-0.0709,-0.0824,-6634000.0,90282000.0
6699,,38909000,5485000,57890000,4930000.0,,17604000.0,13630000.0,25269000.0,35581000,261000.0,1724000.0,-0.0076,-0.0128,-0.0056,-326000.0,25279000.0
6700,,118231000,6000,199051000,41171000.0,,47530000.0,94541000.0,23669000.0,111769000,1048000.0,6000.0,0.0055,0.0293,0.0034,683000.0,23690000.0
6701,,7884000,960000,15476000,15000.0,,4275000.0,7804000.0,70000.0,7556000,1000.0,-1491000.0,0.0075,1.5556,0.0045,70000.0,80000.0
6702,,1308292000,109263000,822496000,38114000.0,5000.0,12057000.0,1242478000.0,65796000.0,905098000,39023000.0,23044000.0,,,0.0283,23306000.0,65809000.0
6703,,4521000,1153000,2868000,35000.0,,,2280000.0,-894000.0,2698000,-2863000.0,-2840000.0,-0.5524,-0.794,-1.0286,-2950000.0,2241000.0
6704,,5441000,7000,15000,14000.0,,80000.0,952000.0,12000.0,980000,1000.0,7000.0,0.0002,0.0002,0.0667,1000.0,4489000.0
6705,,20107000,8964000,17834000,847000.0,,1677000.0,2656000.0,11500000.0,14341000,2850000.0,2877000.0,0.1576,0.1802,0.1598,2850000.0,17451000.0
6706,,277093000,35822000,46501000,,,89746000.0,26623000.0,230337000.0,262927000,38960000.0,35822000.0,0.1453,0.1785,0.812,37761000.0,254823000.0
6707,,16102000,4445000,6644000,3000.0,,15977000.0,684000.0,14918000.0,16041000,2967000.0,2967000.0,0.1722,0.1787,0.4187,2782000.0,15418000.0
6708,,63491552000,150604000,823102000,497084000.0,21000.0,625000.0,61930510000.0,1151923000.0,53470130000,8000.0,-136998000.0,-0.0001,-0.0052,-0.0085,-7018000.0,2272813000.0
6709,,226597000,24598000,210884000,11544000.0,100244000.0,16561000.0,123208000.0,3045000.0,216734000,3740000.0,3685000.0,0.0127,1.734,0.0139,2921000.0,3145000.0
6710,,28509000,717000,43378000,95000.0,4346000.0,137000.0,9537000.0,11618000.0,7718000,452000.0,717000.0,0.0098,0.0193,0.0066,288000.0,14626000.0
6711,,312802000,7849000,27469000,8000.0,143192000.0,31838000.0,168278000.0,-23682000.0,65849000,-96000.0,-14232000.0,-0.0004,-0.0876,-0.0044,-122000.0,1332000.0
6712,,10321000,803000,1859000,27000.0,,195000.0,371000.0,82000.0,934000,36000.0,53000.0,0.0028,0.0029,0.0156,29000.0,9950000.0
6713,,540081000,69532000,304612000,134286000.0,23536000.0,316394000.0,50636000.0,459019000.0,466365000,90749000.0,64469000.0,0.1418,0.1717,0.2405,73261000.0,465909000.0
6714,,3316313000,338075000,3361507000,9815000.0,,301196000.0,3303999000.0,12078000.0,3285120000,5616000.0,338075000.0,0.0009,0.457,0.0014,4581000.0,12314000.0
6715,,29422000,143000,1024000,225000.0,,,28331000.0,-1349000.0,28364000,107000.0,143000.0,0.0029,0.0522,0.1045,107000.0,1091000.0
6716,,4736000,5874000,7027000,661000.0,,,4753000.0,-32000.0,4533000,9025000.0,5229000.0,2.1771,-1.7394,1.2843,9025000.0,-17000.0
6717,,5115000,9010000,9010000,849000.0,,545000.0,442000.0,459000.0,2469000,690000.0,828000.0,0.0832,0.0915,0.0467,421000.0,4673000.0
6718,,9013000,1662000,20888000,52000.0,,3586000.0,4870000.0,4132000.0,5661000,473000.0,556000.0,-0.0254,-0.0895,-0.0186,-388000.0,4143000.0
6719,,10160000,3245000,18616000,9490000.0,,10000.0,7251000.0,2899000.0,10059000,447000.0,480000.0,,,0.019,354000.0,2909000.0
6720,,18804000,2818000,22883000,225000.0,,1636000.0,17161000.0,1633000.0,10291000,3261000.0,2818000.0,0.1152,0.9063,0.1061,2428000.0,1643000.0
6721,,275270000,76698000,615339000,205000.0,608000.0,52086000.0,244631000.0,30021000.0,252545000,5435000.0,24588000.0,0.0143,0.15,0.0068,4191000.0,30031000.0
6722,,94000000,22025000,204483000,12112000.0,,8769000.0,84047000.0,9863000.0,93692000,1216000.0,1385000.0,0.0109,0.1008,0.0047,955000.0,9953000.0
6723,,17143000,2797000,5947000,1567000.0,,9182000.0,12886000.0,4247000.0,16775000,-1728000.0,-437000.0,-0.0719,-0.2829,-0.2359,-1403000.0,4257000.0
6724,,15173000,180000,1702000,2245000.0,,405000.0,704000.0,14394000.0,2896000,53000.0,180000.0,0.007,0.0073,0.0311,53000.0,14580000.0
